2017-09-20 15:16:24,844 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:16:24,851 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:16:24,854 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:16:53,167 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 15:16:53,192 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:16:53,194 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:16:53,195 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:16:53,199 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:16:53,205 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:16:53,217 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:17:21,407 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 15:17:21,433 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:17:21,434 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:17:21,435 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:17:21,438 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:17:21,458 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:17:21,479 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:17:49,645 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
